,Date,Device Type,Campaign,Advertiser Currency Code,Bids,Impressions,Advertiser Cost (Adv Currency),Advertiser CPM (Adv Currency),Clicks,Sign Up Start,CPA Sign Up Start,Sportsbook Page View,CPA Sportsbook Pageview,Engaged Visit,CPA Engaged Visit,Site Visit,CPA Site Visit
2585,2025-04-03 00:00:00,PC,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,1,0.00,721,0.00,389,0.00,1510,0
2586,2025-04-03 00:00:00,PC,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,1,0.00,99,0.00,46,0.00,199,0
2587,2025-04-03 00:00:00,Tablet,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,30285,2217,13.30,6.00,0,0,0.00,300,0.04,137,0.10,481,0.027648981
2588,2025-04-03 00:00:00,Tablet,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,0,0.00,152,0.00,48,0.00,239,0
2589,2025-04-03 00:00:00,Tablet,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,0,0.00,25,0.00,20,0.00,57,0
2590,2025-04-03 00:00:00,Tablet,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,0,0.00,12,0.00,4,0.00,17,0
2591,2025-04-04 00:00:00,Mobile,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,748973,62718,401.56,6.40,37,10,40.16,15033,0.03,6637,0.06,19518,0.020573679
2592,2025-04-04 00:00:00,Mobile,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,13,0.00,4721,0.00,2303,0.00,11270,0
2593,2025-04-04 00:00:00,Mobile,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,0,0.00,144,0.00,65,0.00,289,0
2594,2025-04-04 00:00:00,Mobile,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,2,0.00,256,0.00,168,0.00,1310,0
2595,2025-04-04 00:00:00,Other,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,181,5,0.02,4.36,0,0,0.00,0,0.00,0,0.00,0,0
2596,2025-04-04 00:00:00,PC,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,357272,22487,96.83,4.31,0,1,96.83,3098,0.03,1481,0.07,4868,0.019891209
2597,2025-04-04 00:00:00,PC,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,1,0.00,977,0.00,382,0.00,1580,0
2598,2025-04-04 00:00:00,PC,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,0,0.00,664,0.00,383,0.00,1942,0
2599,2025-04-04 00:00:00,PC,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,1,0.00,106,0.00,50,0.00,297,0
2600,2025-04-04 00:00:00,Tablet,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,27108,2161,13.04,6.04,0,2,6.52,429,0.03,200,0.07,607,0.021490814
2601,2025-04-04 00:00:00,Tablet,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,1,0.00,141,0.00,61,0.00,291,0
2602,2025-04-04 00:00:00,Tablet,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,0,0.00,36,0.00,20,0.00,85,0
2603,2025-04-04 00:00:00,Tablet,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,0,0.00,15,0.00,8,0.00,28,0
2604,2025-04-05 00:00:00,Mobile,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,820171,64537,406.72,6.30,29,16,25.42,20692,0.02,9064,0.04,25443,0.015985606
2605,2025-04-05 00:00:00,Mobile,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,11,0.00,7299,0.00,3408,0.00,14973,0
2606,2025-04-05 00:00:00,Mobile,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,0,0.00,189,0.00,102,0.00,420,0
2607,2025-04-05 00:00:00,Mobile,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,3,0.00,464,0.00,269,0.00,1571,0
2608,2025-04-05 00:00:00,Other,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,126,7,0.04,5.70,0,0,0.00,0,0.00,0,0.00,0,0
2609,2025-04-05 00:00:00,PC,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,203682,11429,54.97,4.81,3,4,13.74,4487,0.01,2015,0.03,6167,0.008914313
2610,2025-04-05 00:00:00,PC,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,1,0.00,1263,0.00,526,0.00,1990,0
2611,2025-04-05 00:00:00,PC,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,2,0.00,1037,0.00,532,0.00,2463,0
2612,2025-04-05 00:00:00,PC,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,0,0.00,106,0.00,60,0.00,305,0
2613,2025-04-05 00:00:00,Tablet,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,29232,2276,15.02,6.60,0,0,0.00,662,0.02,258,0.06,773,0.019430113
2614,2025-04-05 00:00:00,Tablet,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,1,0.00,191,0.00,92,0.00,421,0
2615,2025-04-05 00:00:00,Tablet,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,0,0.00,54,0.00,23,0.00,121,0
2616,2025-04-05 00:00:00,Tablet,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,0,0.00,10,0.00,8,0.00,36,0
2617,2025-04-06 00:00:00,Mobile,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,789735,64461,402.60,6.25,19,15,26.84,14808,0.03,6922,0.06,22121,0.018199783
2618,2025-04-06 00:00:00,Mobile,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,12,0.00,4384,0.00,2406,0.00,13070,0
2619,2025-04-06 00:00:00,Mobile,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,0,0.00,131,0.00,79,0.00,335,0
2620,2025-04-06 00:00:00,Mobile,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,7,0.00,365,0.00,190,0.00,1407,0
2621,2025-04-06 00:00:00,Other,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,162,10,0.08,7.68,0,0,0.00,0,0.00,1,0.08,1,0.076833062
2622,2025-04-06 00:00:00,PC,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,194633,12095,56.76,4.69,2,2,28.38,3446,0.02,1644,0.03,5514,0.010293221
2623,2025-04-06 00:00:00,PC,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,2,0.00,832,0.00,394,0.00,1757,0
2624,2025-04-06 00:00:00,PC,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,3,0.00,621,0.00,373,0.00,2191,0
2625,2025-04-06 00:00:00,PC,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,1,0.00,59,0.00,38,0.00,289,0
2626,2025-04-06 00:00:00,Tablet,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,28943,2287,14.50,6.34,0,2,7.25,399,0.04,187,0.08,692,0.020951415
2627,2025-04-06 00:00:00,Tablet,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,0,0.00,112,0.00,58,0.00,336,0
2628,2025-04-06 00:00:00,Tablet,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,0,0.00,30,0.00,17,0.00,101,0
2629,2025-04-06 00:00:00,Tablet,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,1,0.00,10,0.00,8,0.00,30,0
2630,2025-04-07 00:00:00,Mobile,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,648909,56152,333.26,5.93,15,10,33.33,12502,0.03,6185,0.05,17341,0.019218058
2631,2025-04-07 00:00:00,Mobile,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,11,0.00,4063,0.00,2109,0.00,9332,0
2632,2025-04-07 00:00:00,Mobile,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,1,0.00,120,0.00,65,0.00,258,0
2633,2025-04-07 00:00:00,Mobile,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,6,0.00,298,0.00,155,0.00,976,0
2634,2025-04-07 00:00:00,Other,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,174,17,0.08,4.52,0,0,0.00,0,0.00,0,0.00,0,0
2635,2025-04-07 00:00:00,Other,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,2,0
2636,2025-04-07 00:00:00,PC,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,310848,20699,82.88,4.00,2,2,41.44,2923,0.03,1535,0.05,4410,0.018792551
2637,2025-04-07 00:00:00,PC,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,1,0.00,613,0.00,311,0.00,1232,0
2638,2025-04-07 00:00:00,PC,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,2,0.00,589,0.00,343,0.00,1601,0
2639,2025-04-07 00:00:00,PC,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,1,0.00,87,0.00,45,0.00,235,0
2640,2025-04-07 00:00:00,Tablet,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,23251,1974,11.88,6.02,2,1,11.88,331,0.04,146,0.08,529,0.022465638
2641,2025-04-07 00:00:00,Tablet,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,0,0.00,155,0.00,70,0.00,252,0
2642,2025-04-07 00:00:00,Tablet,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,0,0.00,18,0.00,13,0.00,70,0
2643,2025-04-07 00:00:00,Tablet,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,0,0.00,4,0.00,3,0.00,25,0
2644,2025-04-08 00:00:00,Mobile,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,611981,57679,352.76,6.12,19,11,32.07,12537,0.03,6061,0.06,16067,0.021955616
2645,2025-04-08 00:00:00,Mobile,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,12,0.00,3857,0.00,1929,0.00,8230,0
2646,2025-04-08 00:00:00,Mobile,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,0,0.00,127,0.00,65,0.00,254,0
2647,2025-04-08 00:00:00,Mobile,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,8,0.00,360,0.00,166,0.00,856,0
2648,2025-04-08 00:00:00,Other,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,204,20,0.13,6.53,0,0,0.00,0,0.00,0,0.00,0,0
2649,2025-04-08 00:00:00,PC,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,263276,20797,85.67,4.12,4,4,21.42,2795,0.03,1450,0.06,4172,0.020533737
2650,2025-04-08 00:00:00,PC,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,0,0.00,867,0.00,358,0.00,1198,0
2651,2025-04-08 00:00:00,PC,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,2,0.00,711,0.00,397,0.00,1494,0
2652,2025-04-08 00:00:00,PC,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,1,0.00,95,0.00,67,0.00,239,0
2653,2025-04-08 00:00:00,Tablet,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,21950,1945,12.11,6.23,0,0,0.00,338,0.04,192,0.06,523,0.023162934
2654,2025-04-08 00:00:00,Tablet,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,0,0.00,123,0.00,66,0.00,257,0
2655,2025-04-08 00:00:00,Tablet,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,0,0.00,18,0.00,21,0.00,74,0
2656,2025-04-08 00:00:00,Tablet,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,0,0.00,10,0.00,7,0.00,22,0
2657,2025-04-09 00:00:00,Mobile,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,620936,51831,326.35,6.30,23,15,21.76,13032,0.03,6210,0.05,18279,0.017853922
2658,2025-04-09 00:00:00,Mobile,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,18,0.00,4370,0.00,2137,0.00,10263,0
2659,2025-04-09 00:00:00,Mobile,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,0,0.00,142,0.00,80,0.00,290,0
2660,2025-04-09 00:00:00,Mobile,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,3,0.00,221,0.00,149,0.00,1058,0
2661,2025-04-09 00:00:00,Other,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,254,16,0.10,6.07,0,0,0.00,0,0.00,0,0.00,0,0
2662,2025-04-09 00:00:00,Other,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,1,0
2663,2025-04-09 00:00:00,PC,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,272830,18966,80.48,4.24,0,3,26.83,3092,0.03,1511,0.05,4991,0.016125417
2664,2025-04-09 00:00:00,PC,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,2,0.00,626,0.00,317,0.00,1428,0
2665,2025-04-09 00:00:00,PC,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,0,0.00,608,0.00,355,0.00,1761,0
2666,2025-04-09 00:00:00,PC,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,0,0.00,84,0.00,64,0.00,236,0
2667,2025-04-09 00:00:00,Tablet,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,24068,1952,12.41,6.36,2,0,0.00,276,0.04,200,0.06,586,0.021174885
2668,2025-04-09 00:00:00,Tablet,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,1,0.00,110,0.00,63,0.00,279,0
2669,2025-04-09 00:00:00,Tablet,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,0,0.00,45,0.00,17,0.00,78,0
2670,2025-04-09 00:00:00,Tablet,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,0,0.00,12,0.00,6,0.00,32,0
2671,2025-04-10 00:00:00,Mobile,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,507656,46458,279.79,6.02,20,13,21.52,12625,0.02,5799,0.05,14887,0.018794152
2672,2025-04-10 00:00:00,Mobile,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,12,0.00,3924,0.00,1823,0.00,7264,0
2673,2025-04-10 00:00:00,Mobile,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,0,0.00,111,0.00,49,0.00,206,0
2674,2025-04-10 00:00:00,Mobile,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,1,0.00,254,0.00,165,0.00,697,0
2675,2025-04-10 00:00:00,Other,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,210,15,0.06,4.18,0,0,0.00,0,0.00,0,0.00,0,0
2676,2025-04-10 00:00:00,Other,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,1,0
2677,2025-04-10 00:00:00,PC,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,290321,21213,92.86,4.38,2,2,46.43,2711,0.03,1422,0.07,3906,0.023773587
2678,2025-04-10 00:00:00,PC,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,2,0.00,423,0.00,247,0.00,985,0
2679,2025-04-10 00:00:00,PC,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,4,0.00,606,0.00,335,0.00,1279,0
2680,2025-04-10 00:00:00,PC,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,1,0.00,93,0.00,55,0.00,188,0
2681,2025-04-10 00:00:00,Tablet,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,18275,1682,10.35,6.16,0,0,0.00,292,0.04,177,0.06,493,0.021000674
2682,2025-04-10 00:00:00,Tablet,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,0,0.00,124,0.00,75,0.00,206,0
2683,2025-04-10 00:00:00,Tablet,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,0,0.00,25,0.00,17,0.00,64,0
2684,2025-04-10 00:00:00,Tablet,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,0,0.00,5,0.00,5,0.00,15,0
2685,2025-04-11 00:00:00,Mobile,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,415079,40089,226.83,5.66,16,14,16.20,13521,0.02,6180,0.04,18208,0.012457468
2686,2025-04-11 00:00:00,Mobile,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,11,0.00,3924,0.00,2104,0.00,9792,0
2687,2025-04-11 00:00:00,Mobile,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,0,0.00,254,0.00,74,0.00,269,0
2688,2025-04-11 00:00:00,Mobile,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,1,0.00,437,0.00,163,0.00,922,0
2689,2025-04-11 00:00:00,Other,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,196,13,0.07,5.31,0,0,0.00,0,0.00,0,0.00,0,0
2690,2025-04-11 00:00:00,PC,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,326886,25093,123.75,4.93,3,2,61.88,3433,0.04,1623,0.08,4987,0.024814809
2691,2025-04-11 00:00:00,PC,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,2,0.00,512,0.00,270,0.00,1208,0
2692,2025-04-11 00:00:00,PC,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,4,0.00,645,0.00,359,0.00,1557,0
2693,2025-04-11 00:00:00,PC,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,0,0.00,90,0.00,64,0.00,227,0
2694,2025-04-11 00:00:00,Tablet,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,14929,1398,8.15,5.83,0,0,0.00,303,0.03,199,0.04,613,0.013288822
2695,2025-04-11 00:00:00,Tablet,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,0,0.00,113,0.00,61,0.00,272,0
2696,2025-04-11 00:00:00,Tablet,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,0,0.00,12,0.00,13,0.00,65,0
2697,2025-04-11 00:00:00,Tablet,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,0,0.00,22,0.00,10,0.00,20,0
2698,2025-04-12 00:00:00,Mobile,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,398025,34904,235.23,6.74,15,22,10.69,18872,0.01,8637,0.03,20729,0.011348092
2699,2025-04-12 00:00:00,Mobile,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,19,0.00,6369,0.00,3028,0.00,10782,0
2700,2025-04-12 00:00:00,Mobile,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,0,0.00,251,0.00,103,0.00,330,0
2701,2025-04-12 00:00:00,Mobile,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,3,0.00,427,0.00,229,0.00,1061,0
2702,2025-04-12 00:00:00,Other,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,116,5,0.03,6.17,0,0,0.00,0,0.00,0,0.00,1,0.030871346
2703,2025-04-12 00:00:00,Other,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,0,0.00,0,0.00,1,0.00,2,0
2704,2025-04-12 00:00:00,PC,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,109563,7433,38.04,5.12,1,1,38.04,4417,0.01,2098,0.02,5312,0.007160938
2705,2025-04-12 00:00:00,PC,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,0,0.00,818,0.00,403,0.00,1382,0
2706,2025-04-12 00:00:00,PC,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,0,0.00,816,0.00,468,0.00,1732,0
2707,2025-04-12 00:00:00,PC,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,1,0.00,154,0.00,91,0.00,267,0
2708,2025-04-12 00:00:00,Tablet,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,14647,1232,8.32,6.76,0,0,0.00,542,0.02,250,0.03,642,0.012965252
2709,2025-04-12 00:00:00,Tablet,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,0,0.00,166,0.00,85,0.00,312,0
2710,2025-04-12 00:00:00,Tablet,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,0,0.00,41,0.00,21,0.00,86,0
2711,2025-04-12 00:00:00,Tablet,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,0,0.00,18,0.00,8,0.00,26,0
2712,2025-04-13 00:00:00,Mobile,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,4678,428,2.80,6.54,1,21,0.13,14975,0.00,6919,0.00,20136,0.000139075
2713,2025-04-13 00:00:00,Mobile,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,11,0.00,4702,0.00,2335,0.00,11128,0
2714,2025-04-13 00:00:00,Mobile,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,0,0.00,224,0.00,78,0.00,300,0
2715,2025-04-13 00:00:00,Mobile,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,3,0.00,356,0.00,186,0.00,1110,0
2716,2025-04-13 00:00:00,Other,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,1,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,1,0
2717,2025-04-13 00:00:00,Other,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,1,0
2718,2025-04-13 00:00:00,PC,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,1176,115,0.80,6.97,0,1,0.80,3502,0.00,1756,0.00,5476,0.000146469
2719,2025-04-13 00:00:00,PC,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,1,0.00,658,0.00,309,0.00,1526,0
2720,2025-04-13 00:00:00,PC,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Pre-Roll_CLN-285675,USD,0,0,0.00,0.00,0,1,0.00,739,0.00,390,0.00,1859,0
2721,2025-04-13 00:00:00,PC,SCNG_Friction Digital_BOL_UTAH_Dec-2024_Display_CLN-280364,USD,0,0,0.00,0.00,0,0,0.00,102,0.00,49,0.00,233,0
2722,2025-04-13 00:00:00,Tablet,SCNG_Friction Digital_BOL_March Madness_March2025_Display_CLN-288802,USD,134,20,0.15,7.46,0,0,0.00,433,0.00,224,0.00,621,0.000240332
2723,2025-04-13 00:00:00,Tablet,SCNG_Friction Digital_BOL_Superbowl_Feb2025_Display_CLN-285821,USD,0,0,0.00,0.00,0,1,0.00,143,0.00,73,0.00,312,0
